Base de Datos de personas;;;;;
Fuente de Datos: Aleatorio;;;;;
Esto es Aleatorio de acuerdo a las reglas de protección de datos de las personas;;;;;
;;;;;
Id de la persona;Edad;Nombre;Latitud;Longitud;Distrito de procedencia
7735;29;Persona 7735;-12.08806513;-77.05964465;JESUS MARIA
7736;33;Persona 7736;-12.08790457;-77.05652527;JESUS MARIA
7737;52;Persona 7737;-12.0661106;-77.04318718;JESUS MARIA
7738;34;Persona 7738;-12.05950043;-77.02990899;LA VICTORIA
7739;62;Persona 7739;-12.08129683;-77.0560319;JESUS MARIA
7740;29;Persona 7740;-12.08186077;-77.05773966;JESUS MARIA
7741;45;Persona 7741;-12.07878301;-77.05332285;JESUS MARIA
7742;39;Persona 7742;-12.08742915;-77.06052143;JESUS MARIA
7743;35;Persona 7743;-12.07639703;-77.03713273;LINCE
7744;71;Persona 7744;-12.07179381;-77.0550201;PUEBLO LIBRE
7745;24;Persona 7745;-12.06114339;-77.02258129;LA VICTORIA
7746;30;Persona 7746;-12.06447679;-77.01640675;LA VICTORIA
7747;42;Persona 7747;-12.07700027;-77.04374309;JESUS MARIA
7748;73;Persona 7748;-12.09089902;-77.05505072;JESUS MARIA
7749;55;Persona 7749;-12.07360959;-77.04247359;JESUS MARIA
7750;54;Persona 7750;-12.08915369;-77.05782244;JESUS MARIA
7751;27;Persona 7751;-12.08479805;-77.01735743;LA VICTORIA
7752;34;Persona 7752;-12.08459411;-77.05565508;JESUS MARIA
7753;73;Persona 7753;-12.0801647;-77.07315569;PUEBLO LIBRE
7754;5;Persona 7754;-12.07221821;-77.04762992;JESUS MARIA
7755;58;Persona 7755;-12.08815722;-77.058453;JESUS MARIA
7756;54;Persona 7756;-12.06762747;-76.99863149;LA VICTORIA
7757;66;Persona 7757;-12.06731351;-77.04064739;JESUS MARIA
7758;26;Persona 7758;-12.05847894;-77.05364827;BREÑA
7759;31;Persona 7759;-12.0814816;-77.03029794;LINCE
7760;28;Persona 7760;-12.07807236;-77.04843346;JESUS MARIA
7761;50;Persona 7761;-12.06763586;-77.05806917;PUEBLO LIBRE
7762;50;Persona 7762;-12.08135478;-77.05236774;JESUS MARIA
7763;30;Persona 7763;-12.0891569;-77.05208658;JESUS MARIA
7764;20;Persona 7764;-12.05515891;-77.05258362;BREÑA
7765;54;Persona 7765;-12.07245098;-77.02324194;LA VICTORIA
7766;50;Persona 7766;-12.08415416;-77.01601579;LA VICTORIA
7767;50;Persona 7767;-12.06841157;-77.0453869;JESUS MARIA
7768;32;Persona 7768;-12.06018874;-77.05870226;BREÑA
7769;70;Persona 7769;-12.09049035;-77.05303084;JESUS MARIA
7770;56;Persona 7770;-12.07417718;-77.04200461;JESUS MARIA
7771;50;Persona 7771;-12.07688208;-77.05948986;PUEBLO LIBRE
7772;44;Persona 7772;-12.08201502;-77.05579412;JESUS MARIA
7773;52;Persona 7773;-12.06992366;-77.04358426;JESUS MARIA
7774;49;Persona 7774;-12.08664259;-77.06110013;JESUS MARIA
7775;69;Persona 7775;-12.08932694;-77.05535884;JESUS MARIA
7776;42;Persona 7776;-12.07169336;-77.04421307;JESUS MARIA
7777;43;Persona 7777;-12.07594351;-77.04054303;LINCE
7778;49;Persona 7778;-12.08042611;-77.04697914;JESUS MARIA
7779;25;Persona 7779;-12.07929664;-77.0261993;LA VICTORIA
7780;53;Persona 7780;-12.07368086;-77.05021261;JESUS MARIA
7781;54;Persona 7781;-12.0878156;-77.05170874;JESUS MARIA
7782;74;Persona 7782;-12.0863345;-77.05921591;JESUS MARIA
7783;40;Persona 7783;-12.07022835;-77.02439642;LA VICTORIA
7784;26;Persona 7784;-12.06777048;-77.04340662;JESUS MARIA
7785;48;Persona 7785;-12.07591031;-77.04623143;JESUS MARIA
7786;64;Persona 7786;-12.08039542;-77.04136256;LINCE
7787;33;Persona 7787;-12.08991828;-77.05571723;JESUS MARIA
7788;33;Persona 7788;-12.06969882;-77.04583606;JESUS MARIA
7789;35;Persona 7789;-12.08278727;-77.01292116;LA VICTORIA
7790;51;Persona 7790;-12.0869013;-77.03784331;LINCE
7791;5;Persona 7791;-12.08360521;-77.04909892;JESUS MARIA
7792;36;Persona 7792;-12.06978648;-77.0435371;JESUS MARIA
7793;58;Persona 7793;-12.08854376;-77.0565929;JESUS MARIA
7794;45;Persona 7794;-12.05271977;-77.05355886;BREÑA
7795;42;Persona 7795;-12.07231246;-77.04605784;JESUS MARIA
7796;49;Persona 7796;-12.05128666;-77.05062854;BREÑA
7797;73;Persona 7797;-12.0711702;-77.03809773;LINCE
7798;62;Persona 7798;-12.08981773;-77.04403457;LINCE
7799;59;Persona 7799;-12.07693679;-77.03801949;LINCE
7800;51;Persona 7800;-12.08645254;-77.05661404;JESUS MARIA
7801;51;Persona 7801;-12.07062795;-77.00790282;LA VICTORIA
7802;51;Persona 7802;-12.06316702;-77.0104265;LA VICTORIA
7803;48;Persona 7803;-12.07953188;-77.05688906;JESUS MARIA
7804;47;Persona 7804;-12.07765966;-77.07100945;PUEBLO LIBRE
7805;57;Persona 7805;-12.07521684;-77.04834318;JESUS MARIA
7806;66;Persona 7806;-12.08195051;-77.05274239;JESUS MARIA
7807;52;Persona 7807;-12.08647202;-77.05457905;JESUS MARIA
7808;73;Persona 7808;-12.05181658;-77.05212325;BREÑA
7809;53;Persona 7809;-12.06836867;-77.04286884;JESUS MARIA
7810;58;Persona 7810;-12.08767243;-77.05652211;JESUS MARIA
7811;61;Persona 7811;-12.06383665;-77.0055322;LA VICTORIA
7812;81;Persona 7812;-12.07047631;-77.04952344;JESUS MARIA
7813;55;Persona 7813;-12.0841835;-77.05192689;JESUS MARIA
7814;31;Persona 7814;-12.05260794;-77.0517349;BREÑA
7815;33;Persona 7815;-12.07554133;-77.02668406;LA VICTORIA
7816;46;Persona 7816;-12.07210262;-77.05083464;JESUS MARIA
7817;18;Persona 7817;-12.08357361;-77.05550688;JESUS MARIA
7818;80;Persona 7818;-12.05334982;-77.05074224;BREÑA
7819;45;Persona 7819;-12.07454947;-77.04767404;JESUS MARIA
7820;58;Persona 7820;-12.05562797;-77.04746735;BREÑA
7821;15;Persona 7821;-12.07430881;-77.05201419;JESUS MARIA
7822;41;Persona 7822;-12.07613173;-77.05258569;JESUS MARIA
7823;47;Persona 7823;-12.07873336;-77.05350097;JESUS MARIA
7824;63;Persona 7824;-12.07637603;-77.06224947;PUEBLO LIBRE
7825;40;Persona 7825;-12.0863862;-77.02069142;LA VICTORIA
7826;65;Persona 7826;-12.08162682;-77.05337424;JESUS MARIA
7827;47;Persona 7827;-12.08252835;-77.06189259;PUEBLO LIBRE
7828;61;Persona 7828;-12.08971011;-77.05801235;JESUS MARIA
7829;47;Persona 7829;-12.08335257;-77.06788677;PUEBLO LIBRE
7830;50;Persona 7830;-12.07460106;-77.01438489;LA VICTORIA
7831;31;Persona 7831;-12.07180739;-77.07521692;PUEBLO LIBRE
7832;75;Persona 7832;-12.08652393;-77.05094483;JESUS MARIA
7833;45;Persona 7833;-12.0799816;-77.0348091;LINCE
7834;69;Persona 7834;-12.0828849;-77.04566969;JESUS MARIA
7835;43;Persona 7835;-12.06842001;-77.04063681;JESUS MARIA
7836;64;Persona 7836;-12.07919459;-77.04799194;JESUS MARIA
7837;89;Persona 7837;-12.06782605;-77.03871497;LINCE
7838;27;Persona 7838;-12.07469644;-77.05594187;PUEBLO LIBRE
7839;71;Persona 7839;-12.08678192;-77.06210236;JESUS MARIA
7840;44;Persona 7840;-12.07554588;-77.0467557;JESUS MARIA
7841;28;Persona 7841;-12.0665602;-77.01214171;LA VICTORIA
7842;35;Persona 7842;-12.09030753;-77.01997792;LA VICTORIA
7843;46;Persona 7843;-12.07079714;-77.04480827;JESUS MARIA
7844;28;Persona 7844;-12.06719331;-77.02197641;LA VICTORIA
7845;44;Persona 7845;-12.06444572;-77.00658489;LA VICTORIA
7846;23;Persona 7846;-12.05936059;-77.02893783;LA VICTORIA
7847;62;Persona 7847;-12.07781553;-77.04838919;JESUS MARIA
7848;64;Persona 7848;-12.06811268;-77.04213096;JESUS MARIA
7849;47;Persona 7849;-12.0881463;-77.05954538;JESUS MARIA
7850;62;Persona 7850;-12.06865661;-77.05679221;PUEBLO LIBRE
7851;47;Persona 7851;-12.0793548;-77.05637035;JESUS MARIA
7852;42;Persona 7852;-12.08787948;-77.05175174;JESUS MARIA
7853;47;Persona 7853;-12.07328993;-77.05864747;PUEBLO LIBRE
7854;14;Persona 7854;-12.08430488;-77.05054433;JESUS MARIA
7855;59;Persona 7855;-12.08464922;-77.02215759;LA VICTORIA
7856;75;Persona 7856;-12.06937546;-77.04828605;JESUS MARIA
7857;45;Persona 7857;-12.05873925;-77.02689003;LA VICTORIA
7858;34;Persona 7858;-12.06961207;-77.04568993;JESUS MARIA
7859;18;Persona 7859;-12.07209865;-77.04837003;JESUS MARIA
7860;52;Persona 7860;-12.0819846;-77.04492199;JESUS MARIA
7861;34;Persona 7861;-12.07121288;-77.0116345;LA VICTORIA
7862;59;Persona 7862;-12.08456633;-77.03019117;LINCE
7863;64;Persona 7863;-12.08691218;-77.06229451;JESUS MARIA
7864;42;Persona 7864;-12.0671874;-77.03952513;JESUS MARIA
7865;20;Persona 7865;-12.08507228;-77.05879741;JESUS MARIA
7866;39;Persona 7866;-12.07078683;-77.04502683;JESUS MARIA
7867;44;Persona 7867;-12.07659758;-77.05927016;PUEBLO LIBRE
7868;30;Persona 7868;-12.08165833;-77.04310267;JESUS MARIA
7869;32;Persona 7869;-12.08099868;-77.01622779;LA VICTORIA
7870;38;Persona 7870;-12.08508414;-77.05395409;JESUS MARIA
7871;6;Persona 7871;-12.0851301;-77.05221619;JESUS MARIA
7872;47;Persona 7872;-12.07223678;-77.06147899;PUEBLO LIBRE
7873;44;Persona 7873;-12.04975006;-77.05083634;BREÑA
7874;51;Persona 7874;-12.07211666;-77.04182927;JESUS MARIA
7875;47;Persona 7875;-12.06672642;-77.04302427;JESUS MARIA
7876;43;Persona 7876;-12.08626402;-77.06039295;JESUS MARIA
7877;34;Persona 7877;-12.08563608;-77.06090726;JESUS MARIA
7878;40;Persona 7878;-12.07930513;-77.06712434;PUEBLO LIBRE
7879;44;Persona 7879;-12.06696872;-77.01694973;LA VICTORIA
7880;88;Persona 7880;-12.07149032;-77.04502878;JESUS MARIA
7881;36;Persona 7881;-12.0888873;-77.05842819;JESUS MARIA
7882;55;Persona 7882;-12.08592538;-77.06193914;JESUS MARIA
7883;21;Persona 7883;-12.07994549;-77.0138821;LA VICTORIA
7884;65;Persona 7884;-12.07952972;-77.02525416;LA VICTORIA
7885;49;Persona 7885;-12.06717084;-77.04650005;JESUS MARIA
7886;42;Persona 7886;-12.07898709;-77.06131435;PUEBLO LIBRE
7887;27;Persona 7887;-12.06771574;-77.06696524;PUEBLO LIBRE
7888;57;Persona 7888;-12.08792474;-77.05355679;JESUS MARIA
7889;51;Persona 7889;-12.07575039;-77.05366631;JESUS MARIA
7890;38;Persona 7890;-12.07151639;-77.071262;PUEBLO LIBRE
7891;54;Persona 7891;-12.07429268;-77.05305877;JESUS MARIA
7892;54;Persona 7892;-12.08468523;-77.03768205;LINCE
7893;24;Persona 7893;-12.07737922;-77.06694808;PUEBLO LIBRE
7894;33;Persona 7894;-12.06054822;-77.05657691;BREÑA
7895;27;Persona 7895;-12.08177569;-77.05121476;JESUS MARIA
7896;41;Persona 7896;-12.08884056;-77.05422019;JESUS MARIA
7897;41;Persona 7897;-12.08774235;-77.02776215;LINCE
7898;36;Persona 7898;-12.06418515;-77.05698619;BREÑA
7899;14;Persona 7899;-12.09020218;-77.02985384;LINCE
7900;51;Persona 7900;-12.08170738;-77.04864361;JESUS MARIA
7901;33;Persona 7901;-12.07535749;-77.06747398;PUEBLO LIBRE
7902;29;Persona 7902;-12.06361806;-77.04913842;BREÑA
7903;73;Persona 7903;-12.07329203;-77.04264795;JESUS MARIA
7904;42;Persona 7904;-12.08237292;-77.03244805;LINCE
7905;37;Persona 7905;-12.07412831;-77.07439974;PUEBLO LIBRE
7906;26;Persona 7906;-12.07051571;-77.03904476;LINCE
7907;24;Persona 7907;-12.07567588;-77.05879958;PUEBLO LIBRE
7908;67;Persona 7908;-12.08611477;-77.04075559;LINCE
7909;36;Persona 7909;-12.06705187;-77.04392069;JESUS MARIA
7910;40;Persona 7910;-12.0598773;-77.04296439;BREÑA
7911;48;Persona 7911;-12.06978676;-77.04671974;JESUS MARIA
7912;46;Persona 7912;-12.07484284;-77.05099485;JESUS MARIA
7913;45;Persona 7913;-12.07991307;-77.05290664;JESUS MARIA
7914;31;Persona 7914;-12.07375301;-77.03731613;LINCE
7915;23;Persona 7915;-12.07414949;-77.04650823;JESUS MARIA
7916;76;Persona 7916;-12.08112755;-77.05550255;JESUS MARIA
7917;25;Persona 7917;-12.07789466;-77.05506623;JESUS MARIA
7918;35;Persona 7918;-12.08342642;-77.06055732;JESUS MARIA
7919;41;Persona 7919;-12.08990699;-77.05755057;JESUS MARIA
7920;37;Persona 7920;-12.06997634;-77.04754895;JESUS MARIA
7921;46;Persona 7921;-12.0689623;-77.04553069;JESUS MARIA
7922;26;Persona 7922;-12.06777939;-77.04285933;JESUS MARIA
7923;32;Persona 7923;-12.07141037;-77.04929096;JESUS MARIA
7924;38;Persona 7924;-12.08111736;-77.04279695;JESUS MARIA
7925;51;Persona 7925;-12.06280955;-77.04430559;BREÑA
7926;19;Persona 7926;-12.08003856;-77.04772978;JESUS MARIA
7927;47;Persona 7927;-12.07188726;-77.04300267;JESUS MARIA
7928;45;Persona 7928;-12.05257197;-77.05128762;BREÑA
7929;44;Persona 7929;-12.0797946;-77.04560499;JESUS MARIA
7930;25;Persona 7930;-12.06610923;-77.03096433;LA VICTORIA
7931;66;Persona 7931;-12.08655186;-77.04340604;LINCE
7932;68;Persona 7932;-12.08075289;-77.05449679;JESUS MARIA
7933;62;Persona 7933;-12.05498978;-77.05073868;BREÑA
7934;46;Persona 7934;-12.07991678;-77.06407244;PUEBLO LIBRE
7935;45;Persona 7935;-12.08448109;-77.05873625;JESUS MARIA
7936;33;Persona 7936;-12.08244093;-77.06697215;PUEBLO LIBRE
7937;33;Persona 7937;-12.07134459;-77.04311634;JESUS MARIA
7938;46;Persona 7938;-12.06974068;-77.04462345;JESUS MARIA
7939;44;Persona 7939;-12.07599297;-77.04693192;JESUS MARIA
7940;53;Persona 7940;-12.07480323;-77.04460266;JESUS MARIA
7941;59;Persona 7941;-12.08133769;-77.05048047;JESUS MARIA
7942;47;Persona 7942;-12.08366835;-77.04771929;JESUS MARIA
7943;41;Persona 7943;-12.08067181;-77.03664449;LINCE
7944;13;Persona 7944;-12.07279471;-77.04340143;JESUS MARIA
7945;67;Persona 7945;-12.07123033;-77.04675434;JESUS MARIA
7946;34;Persona 7946;-12.06761441;-77.03971293;JESUS MARIA
7947;60;Persona 7947;-12.07180535;-77.021211;LA VICTORIA
7948;64;Persona 7948;-12.06800896;-77.04682159;JESUS MARIA
7949;42;Persona 7949;-12.07778132;-77.06818438;PUEBLO LIBRE
7950;48;Persona 7950;-12.08053152;-77.04937714;JESUS MARIA
7951;41;Persona 7951;-12.06830396;-77.02643361;LA VICTORIA
7952;17;Persona 7952;-12.06627165;-77.04614157;JESUS MARIA
7953;80;Persona 7953;-12.07853383;-77.04911416;JESUS MARIA
7954;52;Persona 7954;-12.0721022;-77.05038634;JESUS MARIA
7955;71;Persona 7955;-12.08090953;-77.04955853;JESUS MARIA
7956;54;Persona 7956;-12.0707212;-77.04383211;JESUS MARIA
7957;17;Persona 7957;-12.08578769;-77.05968597;JESUS MARIA
7958;43;Persona 7958;-12.06200823;-77.01111653;LA VICTORIA
7959;44;Persona 7959;-12.07434756;-77.05030252;JESUS MARIA
7960;38;Persona 7960;-12.0839232;-77.05260447;JESUS MARIA
7961;57;Persona 7961;-12.07988264;-77.01981478;LA VICTORIA
7962;49;Persona 7962;-12.07858425;-77.0415723;LINCE
7963;18;Persona 7963;-12.06796511;-77.02297303;LA VICTORIA
7964;40;Persona 7964;-12.08004139;-77.04625417;JESUS MARIA
7965;50;Persona 7965;-12.06782627;-77.04615262;JESUS MARIA
7966;74;Persona 7966;-12.07269535;-77.02352603;LA VICTORIA
7967;40;Persona 7967;-12.07857362;-77.07373796;PUEBLO LIBRE
7968;16;Persona 7968;-12.08644925;-77.01051535;LA VICTORIA
7969;64;Persona 7969;-12.07097376;-77.05614131;PUEBLO LIBRE
7970;10;Persona 7970;-12.07093817;-77.01826557;LA VICTORIA
7971;33;Persona 7971;-12.08484458;-77.0557473;JESUS MARIA
7972;45;Persona 7972;-12.0526953;-77.04966015;BREÑA
7973;44;Persona 7973;-12.066454;-77.04357331;JESUS MARIA
7974;47;Persona 7974;-12.06761925;-77.04041375;JESUS MARIA
7975;23;Persona 7975;-12.08514331;-77.03359538;LINCE
7976;86;Persona 7976;-12.08642656;-77.01897384;LA VICTORIA
7977;57;Persona 7977;-12.07995385;-77.01603699;LA VICTORIA
7978;33;Persona 7978;-12.07020995;-77.02654133;LA VICTORIA
7979;67;Persona 7979;-12.06598497;-77.04168143;JESUS MARIA
7980;21;Persona 7980;-12.08039985;-77.06394252;PUEBLO LIBRE
7981;46;Persona 7981;-12.08605828;-77.06075041;JESUS MARIA
7982;38;Persona 7982;-12.07949016;-77.04557933;JESUS MARIA
7983;21;Persona 7983;-12.07720384;-77.05862142;PUEBLO LIBRE
7984;32;Persona 7984;-12.07961248;-77.04403814;JESUS MARIA
7985;57;Persona 7985;-12.08414368;-77.01143692;LA VICTORIA
7986;71;Persona 7986;-12.075245;-77.0497375;JESUS MARIA
7987;41;Persona 7987;-12.06735607;-77.03947152;JESUS MARIA
7988;45;Persona 7988;-12.06525788;-77.05255268;BREÑA
7989;86;Persona 7989;-12.06988167;-77.02141644;LA VICTORIA
7990;38;Persona 7990;-12.07719491;-77.05283547;JESUS MARIA
7991;44;Persona 7991;-12.06653458;-77.04008196;JESUS MARIA
7992;12;Persona 7992;-12.07585156;-77.07051415;PUEBLO LIBRE
7993;36;Persona 7993;-12.07708941;-77.04805793;JESUS MARIA
7994;41;Persona 7994;-12.05297204;-77.05335793;BREÑA
7995;26;Persona 7995;-12.06843666;-77.04736968;JESUS MARIA
7996;37;Persona 7996;-12.07604297;-77.05164243;JESUS MARIA
7997;60;Persona 7997;-12.06048339;-77.01671777;LA VICTORIA
7998;86;Persona 7998;-12.06880062;-77.04680732;JESUS MARIA
7999;60;Persona 7999;-12.07804358;-77.05217452;JESUS MARIA
8000;55;Persona 8000;-12.08422863;-77.05780517;JESUS MARIA
8001;39;Persona 8001;-12.05566274;-77.04621851;BREÑA
8002;13;Persona 8002;-12.06480015;-77.01356041;LA VICTORIA
8003;25;Persona 8003;-12.08114466;-77.0092255;LA VICTORIA
8004;65;Persona 8004;-12.07110413;-77.07595388;PUEBLO LIBRE
8005;32;Persona 8005;-12.08642063;-77.06196141;JESUS MARIA
8006;39;Persona 8006;-12.08253519;-77.04336222;JESUS MARIA
8007;57;Persona 8007;-12.06224148;-77.05587344;BREÑA
8008;41;Persona 8008;-12.08695841;-77.03580845;LINCE
8009;35;Persona 8009;-12.07425222;-77.06148394;PUEBLO LIBRE
8010;40;Persona 8010;-12.06738046;-77.04593302;JESUS MARIA
8011;40;Persona 8011;-12.08670867;-77.05088359;JESUS MARIA
8012;21;Persona 8012;-12.08430503;-77.03794739;LINCE
8013;21;Persona 8013;-12.07209003;-77.04527413;JESUS MARIA
8014;72;Persona 8014;-12.06470258;-77.03935747;JESUS MARIA
8015;60;Persona 8015;-12.0774543;-77.04660705;JESUS MARIA
8016;41;Persona 8016;-12.08556826;-77.04036001;LINCE
8017;49;Persona 8017;-12.07389543;-77.05184794;JESUS MARIA
8018;45;Persona 8018;-12.07709248;-77.05078688;JESUS MARIA
8019;18;Persona 8019;-12.06504231;-77.04317823;JESUS MARIA
8020;35;Persona 8020;-12.07896311;-77.02380645;LA VICTORIA
8021;48;Persona 8021;-12.05735143;-77.05741839;BREÑA
8022;46;Persona 8022;-12.08170774;-77.00761607;LA VICTORIA
8023;17;Persona 8023;-12.0548855;-77.05525064;BREÑA
8024;27;Persona 8024;-12.06817298;-77.04459312;JESUS MARIA
8025;39;Persona 8025;-12.07590156;-77.04805846;JESUS MARIA
8026;23;Persona 8026;-12.07894101;-77.05049857;JESUS MARIA
8027;38;Persona 8027;-12.07318793;-77.00498464;LA VICTORIA
8028;41;Persona 8028;-12.07798356;-77.04531091;JESUS MARIA
8029;44;Persona 8029;-12.07365618;-77.049379;JESUS MARIA
8030;31;Persona 8030;-12.07955312;-77.0597;PUEBLO LIBRE
8031;38;Persona 8031;-12.09092637;-77.05367644;JESUS MARIA
8032;39;Persona 8032;-12.07749828;-77.06990625;PUEBLO LIBRE
8033;41;Persona 8033;-12.09152763;-77.05545658;JESUS MARIA
8034;41;Persona 8034;-12.08420573;-77.04900608;JESUS MARIA
8035;37;Persona 8035;-12.07263817;-77.06796474;PUEBLO LIBRE
8036;53;Persona 8036;-12.08739868;-77.04026596;LINCE
8037;21;Persona 8037;-12.06605074;-77.04382418;JESUS MARIA
8038;29;Persona 8038;-12.06624296;-77.00810514;LA VICTORIA
8039;39;Persona 8039;-12.07169036;-77.04907741;JESUS MARIA
8040;52;Persona 8040;-12.05517341;-77.04970284;BREÑA
8041;32;Persona 8041;-12.08116268;-77.05262531;JESUS MARIA
8042;44;Persona 8042;-12.08274606;-77.01154536;LA VICTORIA
8043;40;Persona 8043;-12.08170714;-77.05448912;JESUS MARIA
8044;35;Persona 8044;-12.08562924;-77.02897465;LINCE
8045;43;Persona 8045;-12.07779989;-77.05926235;PUEBLO LIBRE
8046;38;Persona 8046;-12.087909;-77.01253555;LA VICTORIA
8047;40;Persona 8047;-12.07753482;-77.04086027;LINCE
8048;47;Persona 8048;-12.06841714;-77.07254324;PUEBLO LIBRE
8049;51;Persona 8049;-12.07664641;-77.01665938;LA VICTORIA
8050;27;Persona 8050;-12.07282807;-77.0296289;LA VICTORIA
8051;44;Persona 8051;-12.07493689;-77.05332396;JESUS MARIA
8052;52;Persona 8052;-12.07756551;-77.05134027;JESUS MARIA
8053;26;Persona 8053;-12.0895379;-77.05453469;JESUS MARIA
8054;22;Persona 8054;-12.07831647;-77.05534304;JESUS MARIA
8055;65;Persona 8055;-12.07692905;-77.05011624;JESUS MARIA
8056;38;Persona 8056;-12.06633929;-77.06010454;BREÑA
8057;39;Persona 8057;-12.07450654;-77.04320492;JESUS MARIA
8058;74;Persona 8058;-12.07622691;-77.04351319;JESUS MARIA
8059;39;Persona 8059;-12.08282413;-77.04799014;JESUS MARIA
8060;32;Persona 8060;-12.06929614;-77.04664152;JESUS MARIA
8061;52;Persona 8061;-12.08655224;-77.05136338;JESUS MARIA
8062;39;Persona 8062;-12.07881503;-77.05327138;JESUS MARIA
8063;40;Persona 8063;-12.06288739;-77.01506736;LA VICTORIA
8064;39;Persona 8064;-12.07999545;-77.06619683;PUEBLO LIBRE
8065;38;Persona 8065;-12.07485435;-77.05319474;JESUS MARIA
8066;10;Persona 8066;-12.07412171;-77.05266275;JESUS MARIA
8067;32;Persona 8067;-12.07227132;-77.02295001;LA VICTORIA
8068;25;Persona 8068;-12.0790645;-77.07722154;PUEBLO LIBRE
8069;36;Persona 8069;-12.07509328;-77.0423825;JESUS MARIA
8070;56;Persona 8070;-12.07861217;-77.01117695;LA VICTORIA
8071;62;Persona 8071;-12.0817745;-77.0167291;LA VICTORIA
8072;38;Persona 8072;-12.08535739;-77.03326977;LINCE
8073;55;Persona 8073;-12.08507025;-77.04999764;JESUS MARIA
8074;19;Persona 8074;-12.09033806;-77.05515578;JESUS MARIA
8075;53;Persona 8075;-12.07367302;-77.04338883;JESUS MARIA
8076;44;Persona 8076;-12.06371759;-77.0510018;BREÑA
8077;57;Persona 8077;-12.08005322;-77.05685428;JESUS MARIA
8078;36;Persona 8078;-12.06321701;-77.03139029;LA VICTORIA
8079;37;Persona 8079;-12.06605429;-77.04517155;JESUS MARIA
8080;9;Persona 8080;-12.0687813;-77.06555063;PUEBLO LIBRE
8081;48;Persona 8081;-12.07154938;-77.04363071;JESUS MARIA
8082;68;Persona 8082;-12.07477732;-77.01155644;LA VICTORIA
8083;70;Persona 8083;-12.07885843;-77.02130939;LA VICTORIA
8084;47;Persona 8084;-12.0553758;-77.05178562;BREÑA
8085;37;Persona 8085;-12.08314634;-77.03172825;LINCE
8086;43;Persona 8086;-12.06980863;-77.07614068;PUEBLO LIBRE
8087;61;Persona 8087;-12.08433925;-77.04872209;JESUS MARIA
8088;56;Persona 8088;-12.08163155;-77.0571223;JESUS MARIA
8089;41;Persona 8089;-12.07481534;-77.06598826;PUEBLO LIBRE
8090;36;Persona 8090;-12.08506108;-77.0304184;LINCE
8091;68;Persona 8091;-12.08896226;-77.04000757;LINCE
8092;62;Persona 8092;-12.08827371;-77.02693536;LINCE
8093;32;Persona 8093;-12.05941086;-77.05308549;BREÑA
8094;39;Persona 8094;-12.08983976;-77.05398154;JESUS MARIA
8095;42;Persona 8095;-12.07080544;-77.07285033;PUEBLO LIBRE
8096;66;Persona 8096;-12.07093354;-77.04960061;JESUS MARIA
8097;38;Persona 8097;-12.07222816;-77.04552905;JESUS MARIA
8098;36;Persona 8098;-12.08156255;-77.04557883;JESUS MARIA
8099;28;Persona 8099;-12.08286476;-77.05914416;JESUS MARIA
8100;40;Persona 8100;-12.08010932;-77.04429469;JESUS MARIA
8101;34;Persona 8101;-12.07611518;-77.04959691;JESUS MARIA
8102;29;Persona 8102;-12.06664428;-77.04397158;JESUS MARIA
8103;23;Persona 8103;-12.08182622;-77.04353381;JESUS MARIA
8104;37;Persona 8104;-12.08818036;-77.01043276;LA VICTORIA
8105;26;Persona 8105;-12.08137069;-77.05689189;JESUS MARIA
8106;50;Persona 8106;-12.07461268;-77.04716986;JESUS MARIA
8107;42;Persona 8107;-12.08728451;-77.05200592;JESUS MARIA
8108;43;Persona 8108;-12.08848162;-77.02282767;LA VICTORIA
8109;30;Persona 8109;-12.059718;-77.05303861;BREÑA
8110;37;Persona 8110;-12.08443195;-77.05518816;JESUS MARIA
8111;47;Persona 8111;-12.07114104;-77.01066382;LA VICTORIA
8112;45;Persona 8112;-12.08215397;-77.01610849;LA VICTORIA
8113;30;Persona 8113;-12.08043778;-77.05447672;JESUS MARIA
8114;44;Persona 8114;-12.05694253;-77.05087736;BREÑA
8115;28;Persona 8115;-12.09046031;-77.05483786;JESUS MARIA
8116;42;Persona 8116;-12.0551029;-77.05095209;BREÑA
8117;41;Persona 8117;-12.08619169;-77.06039097;JESUS MARIA
8118;43;Persona 8118;-12.08367126;-77.05140873;JESUS MARIA
8119;51;Persona 8119;-12.06322623;-77.03329575;LA VICTORIA
8120;57;Persona 8120;-12.08459262;-77.04664335;LINCE
8121;42;Persona 8121;-12.06729755;-77.04129024;JESUS MARIA
8122;65;Persona 8122;-12.07894494;-77.04919648;JESUS MARIA
8123;35;Persona 8123;-12.07618784;-77.04497707;JESUS MARIA
8124;44;Persona 8124;-12.08274515;-77.05250542;JESUS MARIA
8125;29;Persona 8125;-12.07565789;-77.07942016;PUEBLO LIBRE
8126;50;Persona 8126;-12.05052889;-77.04610423;BREÑA
8127;31;Persona 8127;-12.08147307;-77.05281547;JESUS MARIA
8128;41;Persona 8128;-12.06332691;-77.03213023;LA VICTORIA
8129;51;Persona 8129;-12.07452683;-77.078799;PUEBLO LIBRE
8130;36;Persona 8130;-12.07385481;-77.07336189;PUEBLO LIBRE
8131;61;Persona 8131;-12.06093135;-77.02823402;LA VICTORIA
8132;37;Persona 8132;-12.08508111;-77.05897643;JESUS MARIA
8133;61;Persona 8133;-12.0809883;-77.04596429;JESUS MARIA
